;annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;code_commune;nom_commune;segment_de_client;nombre_de_logements;consommation_annuelle_totale_de_l_adresse_mwh;consommation_annuelle_moyenne_par_site_de_l_adresse_mwh;consommation_annuelle_moyenne_de_la_commune_mwh;adresse;code_epci;code_departement;code_region;tri_des_adresses
1487604;2022;693880203;Montplaisir Nord;33.0;;RUE;DU DOCTEUR BONHOMME;69123;Lyon;RESIDENTIEL;20;47.661;2.383;2.771;33 RUE DU DOCTEUR BONHOMME;200046977.0;69.0;84.0;166109
1487624;2022;693880404;Mairie;77.0;;AVENUE;DU GENERAL FRERE;69123;Lyon;RESIDENTIEL;28;50.203;1.793;2.771;77 AVENUE DU GENERAL FRERE;200046977.0;69.0;84.0;166188
1487626;2022;693880404;Mairie;58.0;;AVENUE;DU GENERAL FRERE;69123;Lyon;RESIDENTIEL;40;159.734;3.993;2.771;58 AVENUE DU GENERAL FRERE;200046977.0;69.0;84.0;166192
1487628;2022;693880404;Mairie;40.0;;AVENUE;DU GENERAL FRERE;69123;Lyon;RESIDENTIEL;32;91.095;2.847;2.771;40 AVENUE DU GENERAL FRERE;200046977.0;69.0;84.0;166197
1487629;2022;693880404;Mairie;36.0;;AVENUE;DU GENERAL FRERE;69123;Lyon;RESIDENTIEL;21;42.877;2.042;2.771;36 AVENUE DU GENERAL FRERE;200046977.0;69.0;84.0;166199
1487665;2022;693880902;Grand Trou;11.0;B;RUE;DU PRESBYTERE;69123;Lyon;RESIDENTIEL;15;41.373;2.758;2.771;11 B RUE DU PRESBYTERE;200046977.0;69.0;84.0;166468
1487668;2022;693880303;Bataille;8.0;;RUE;DU PROFESSEUR MORAT;69123;Lyon;RESIDENTIEL;14;21.512;1.537;2.771;8 RUE DU PROFESSEUR MORAT;200046977.0;69.0;84.0;166482
1487753;2022;693880503;Général André;6.0;;RUE;FLORENT;69123;Lyon;RESIDENTIEL;35;57.986;1.657;2.771;6 RUE FLORENT;200046977.0;69.0;84.0;166941
1487814;2022;693880403;Genton-Ranvier;27.0;;RUE;GENTON;69123;Lyon;RESIDENTIEL;19;32.547;1.713;2.771;27 RUE GENTON;200046977.0;69.0;84.0;167209
1487838;2022;693880901;Petite Guille;48.0;;RUE;HENRI BARBUSSE;69123;Lyon;RESIDENTIEL;34;141.818;4.171;2.771;48 RUE HENRI BARBUSSE;200046977.0;69.0;84.0;167400
1487839;2022;693880901;Petite Guille;40.0;;RUE;HENRI BARBUSSE;69123;Lyon;RESIDENTIEL;12;21.084;1.757;2.771;40 RUE HENRI BARBUSSE;200046977.0;69.0;84.0;167402
1487843;2022;693880102;Colbert;16.0;;RUE;HENRI PENSIER;69123;Lyon;RESIDENTIEL;20;62.752;3.138;2.771;16 RUE HENRI PENSIER;200046977.0;69.0;84.0;167445
1487844;2022;693880102;Colbert;11.0;B;RUE;HENRI PENSIER;69123;Lyon;RESIDENTIEL;16;23.453;1.466;2.771;11 B RUE HENRI PENSIER;200046977.0;69.0;84.0;167448
1487846;2022;693880503;Général André;8.0;B;RUE;HUGUES GUERIN;69123;Lyon;RESIDENTIEL;83;351.042;4.229;2.771;8 B RUE HUGUES GUERIN;200046977.0;69.0;84.0;167457
1487855;2022;693880303;Bataille;6.0;;RUE;JACQUELINE AURIOL;69123;Lyon;RESIDENTIEL;29;134.179;4.627;2.771;6 RUE JACQUELINE AURIOL;200046977.0;69.0;84.0;167521
1487856;2022;693880303;Bataille;14.0;;RUE;JACQUELINE AURIOL;69123;Lyon;RESIDENTIEL;73;104.731;1.435;2.771;14 RUE JACQUELINE AURIOL;200046977.0;69.0;84.0;167530
1487875;2022;693880404;Mairie;58.0;;AVENUE;JEAN MERMOZ;69123;Lyon;RESIDENTIEL;30;106.655;3.555;2.771;58 AVENUE JEAN MERMOZ;200046977.0;69.0;84.0;167682
1487876;2022;693880404;Mairie;56.0;;AVENUE;JEAN MERMOZ;69123;Lyon;RESIDENTIEL;19;117.017;6.159;2.771;56 AVENUE JEAN MERMOZ;200046977.0;69.0;84.0;167683
1487877;2022;693880303;Bataille;5.0;;AVENUE;JEAN MERMOZ;69123;Lyon;RESIDENTIEL;14;27.861;1.99;2.771;5 AVENUE JEAN MERMOZ;200046977.0;69.0;84.0;167684
1487878;2022;693880303;Bataille;27.0;;AVENUE;JEAN MERMOZ;69123;Lyon;RESIDENTIEL;30;57.927;1.931;2.771;27 AVENUE JEAN MERMOZ;200046977.0;69.0;84.0;167687
1487879;2022;693880402;La Trinité-Mermoz;143.0;;AVENUE;JEAN MERMOZ;69123;Lyon;RESIDENTIEL;13;29.916;2.301;2.771;143 AVENUE JEAN MERMOZ;200046977.0;69.0;84.0;167689
1487941;2022;693880302;Rockefeller-La Buire;68.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;37;76.964;2.08;2.771;68 RUE LAENNEC;200046977.0;69.0;84.0;168109
1487943;2022;693880302;Rockefeller-La Buire;135.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;13;40.413;3.109;2.771;135 RUE LAENNEC;200046977.0;69.0;84.0;168110
1487945;2022;693880302;Rockefeller-La Buire;119.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;11;30.741;2.795;2.771;119 RUE LAENNEC;200046977.0;69.0;84.0;168118
1487947;2022;693880302;Rockefeller-La Buire;109.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;13;21.986;1.691;2.771;109 RUE LAENNEC;200046977.0;69.0;84.0;168123
1487949;2022;693880302;Rockefeller-La Buire;83.0;C;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;25;95.051;3.802;2.771;83 C RUE LAENNEC;200046977.0;69.0;84.0;168129
1487982;2022;693880302;Rockefeller-La Buire;84.0;;RUE;LONGEFER;69123;Lyon;RESIDENTIEL;22;31.458;1.43;2.771;84 RUE LONGEFER;200046977.0;69.0;84.0;168310
1487983;2022;693880302;Rockefeller-La Buire;82.0;;RUE;LONGEFER;69123;Lyon;RESIDENTIEL;18;26.932;1.496;2.771;82 RUE LONGEFER;200046977.0;69.0;84.0;168311
1487984;2022;693880303;Bataille;50.0;;RUE;LONGEFER;69123;Lyon;RESIDENTIEL;24;44.29;1.845;2.771;50 RUE LONGEFER;200046977.0;69.0;84.0;168317
1488020;2022;693880104;Marius Berliet Nord;91.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;24;32.177;1.341;2.771;91 RUE MARIUS BERLIET;200046977.0;69.0;84.0;168567
1488022;2022;693880104;Marius Berliet Nord;89.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;23;38.355;1.668;2.771;89 RUE MARIUS BERLIET;200046977.0;69.0;84.0;168568
1488024;2022;693880104;Marius Berliet Nord;75.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;24;39.692;1.654;2.771;75 RUE MARIUS BERLIET;200046977.0;69.0;84.0;168572
1488026;2022;693880105;Marius Berliet Sud;74.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;47;69.883;1.487;2.771;74 RUE MARIUS BERLIET;200046977.0;69.0;84.0;168573
1488028;2022;693880102;Colbert;65.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;45;103.603;2.302;2.771;65 RUE MARIUS BERLIET;200046977.0;69.0;84.0;168576
1488030;2022;693880202;Les Alouettes-Bachut;137.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;15;20.877;1.392;2.771;137 RUE MARIUS BERLIET;200046977.0;69.0;84.0;168585
1488034;2022;693880303;Bataille;84.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;14;26.16;1.869;2.771;84 RUE MARYSE BASTIE;200046977.0;69.0;84.0;168614
1488036;2022;693880303;Bataille;60.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;10;22.495;2.25;2.771;60 RUE MARYSE BASTIE;200046977.0;69.0;84.0;168625
1488038;2022;693880301;Laennec;41.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;91;393.83;4.328;2.771;41 RUE MARYSE BASTIE;200046977.0;69.0;84.0;168631
1488040;2022;693880204;Montplaisir Sud;14.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;39;209.42;5.37;2.771;14 RUE MARYSE BASTIE;200046977.0;69.0;84.0;168646
1488042;2022;693880404;Mairie;100.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;54;73.458;1.36;2.771;100 RUE MARYSE BASTIE;200046977.0;69.0;84.0;168650
1488044;2022;693880204;Montplaisir Sud;10.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;11;52.822;4.802;2.771;10 RUE MARYSE BASTIE;200046977.0;69.0;84.0;168652
1488133;2022;693880802;Audibert-La Virotte;26.0;;RUE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;11;25.476;2.316;2.771;26 RUE PAUL CAZENEUVE;200046977.0;69.0;84.0;169054
1488134;2022;693880701;Le Bocage;17.0;;RUE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;35;62.066;1.773;2.771;17 RUE PAUL CAZENEUVE;200046977.0;69.0;84.0;169060
1488136;2022;693880404;Mairie;9.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;14;61.693;4.407;2.771;9 AVENUE PAUL SANTY;200046977.0;69.0;84.0;169082
1488137;2022;693880701;Le Bocage;68.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;26;77.832;2.994;2.771;68 AVENUE PAUL SANTY;200046977.0;69.0;84.0;169087
1488138;2022;693880502;La Plaine;202.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;24;55.345;2.306;2.771;202 AVENUE PAUL SANTY;200046977.0;69.0;84.0;169107
1488139;2022;693880503;Général André;160.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;17;107.421;6.319;2.771;160 AVENUE PAUL SANTY;200046977.0;69.0;84.0;169116
1488140;2022;693880502;La Plaine;1.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;53;146.146;2.757;2.771;1 AVENUE PAUL SANTY;200046977.0;69.0;84.0;169130
1488148;2022;693880602;Grange Rouge;9.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;24;58.25;2.427;2.771;9 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;169215
1488149;2022;693880602;Grange Rouge;63.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;24;28.429;1.185;2.771;63 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;169226
1488150;2022;693880602;Grange Rouge;4.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;20;49.761;2.488;2.771;4 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;169237
1488156;2022;693880801;Moulin à Vent;51.0;;RUE;PIERRE DELORE;69123;Lyon;RESIDENTIEL;34;154.76;4.552;2.771;51 RUE PIERRE DELORE;200046977.0;69.0;84.0;169328
1488157;2022;693880901;Petite Guille;46.0;;RUE;PIERRE DELORE;69123;Lyon;RESIDENTIEL;29;94.378;3.254;2.771;46 RUE PIERRE DELORE;200046977.0;69.0;84.0;169329
1488177;2022;693880601;Langlet Santy;106.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;20;45.111;2.256;2.771;106 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;169461
1488181;2022;693880301;Laennec;3.0;;RUE;PROFESSEUR JOSEPH RENAUT;69123;Lyon;RESIDENTIEL;18;57.742;3.208;2.771;3 RUE PROFESSEUR JOSEPH RENAUT;200046977.0;69.0;84.0;169495
1488185;2022;693880403;Genton-Ranvier;26.0;;RUE;PROFESSEUR RANVIER;69123;Lyon;RESIDENTIEL;12;47.406;3.95;2.771;26 RUE PROFESSEUR RANVIER;200046977.0;69.0;84.0;169529
1488191;2022;693880101;Jean Moulin;3.0;;RUE;PROFESSEUR ROLLET;69123;Lyon;RESIDENTIEL;12;36.438;3.037;2.771;3 RUE PROFESSEUR ROLLET;200046977.0;69.0;84.0;169553
1488193;2022;693880603;Viviani;6.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;17;39.389;2.317;2.771;6 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;169558
1488195;2022;693880603;Viviani;46.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;25;32.782;1.311;2.771;46 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;169560
1488197;2022;693880603;Viviani;38.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;25;36.01;1.44;2.771;38 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;169564
1488219;2022;693880403;Genton-Ranvier;1.0;;PASSAGE;RANVIER;69123;Lyon;RESIDENTIEL;11;66.695;6.063;2.771;1 PASSAGE RANVIER;200046977.0;69.0;84.0;169629
1488239;2022;693880702;États-Unis;8.0;;RUE;ROCHAMBEAU;69123;Lyon;RESIDENTIEL;10;10.176;1.018;2.771;8 RUE ROCHAMBEAU;200046977.0;69.0;84.0;169739
1488241;2022;693880701;Le Bocage;12.0;;RUE;ROCHAMBEAU;69123;Lyon;RESIDENTIEL;20;21.445;1.072;2.771;12 RUE ROCHAMBEAU;200046977.0;69.0;84.0;169742
1488283;2022;693880105;Marius Berliet Sud;60.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;33;45.489;1.378;2.771;60 RUE SAINT GERVAIS;200046977.0;69.0;84.0;169943
1488284;2022;693880102;Colbert;38.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;32;141.037;4.407;2.771;38 RUE SAINT GERVAIS;200046977.0;69.0;84.0;169952
1488685;2022;693880105;Marius Berliet Sud;249.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;18;83.805;4.656;2.771;249 AVENUE BERTHELOT;200046977.0;69.0;84.0;163094
1488695;2022;693880603;Viviani;17.0;;RUE;BERTY ALBRECHT;69123;Lyon;RESIDENTIEL;10;13.517;1.352;2.771;17 RUE BERTY ALBRECHT;200046977.0;69.0;84.0;163138
1488723;2022;693880402;La Trinité-Mermoz;2.0;;RUE;CAPITAINE ELISABETH BOSELLI;69123;Lyon;RESIDENTIEL;18;20.808;1.156;2.771;2 RUE CAPITAINE ELISABETH BOSELLI;200046977.0;69.0;84.0;163364
1488732;2022;693880404;Mairie;16.0;;RUE;CATHERINE FAVRE;69123;Lyon;RESIDENTIEL;10;21.331;2.133;2.771;16 RUE CATHERINE FAVRE;200046977.0;69.0;84.0;163428
1488735;2022;693880903;Montagny-Saint-Jean de Dieu;119.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;14;96.247;6.875;2.771;119 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;163472
1579435;2023;693880202;Les Alouettes-Bachut;33.0;;RUE;LEO ET MAURICE TROUILHET;69123;Lyon;RESIDENTIEL;35;124.0;3.543;2.654;33 RUE LEO ET MAURICE TROUILHET;200046977.0;69.0;84.0;170046
1579437;2023;693880202;Les Alouettes-Bachut;24.0;;RUE;LEO ET MAURICE TROUILHET;69123;Lyon;RESIDENTIEL;11;19.019;1.729;2.654;24 RUE LEO ET MAURICE TROUILHET;200046977.0;69.0;84.0;170049
1579439;2023;693880202;Les Alouettes-Bachut;20.0;;RUE;LEO ET MAURICE TROUILHET;69123;Lyon;RESIDENTIEL;13;63.882;4.914;2.654;20 RUE LEO ET MAURICE TROUILHET;200046977.0;69.0;84.0;170051
1579466;2023;693880801;Moulin à Vent;3.0;;RUE;LUDOVIC ARRACHART;69123;Lyon;RESIDENTIEL;14;36.113;2.579;2.654;3 RUE LUDOVIC ARRACHART;200046977.0;69.0;84.0;170197
1579484;2023;693880104;Marius Berliet Nord;81.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;12;9.981;0.832;2.654;81 RUE MARIUS BERLIET;200046977.0;69.0;84.0;170342
1579485;2023;693880102;Colbert;71.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;125;242.508;1.94;2.654;71 RUE MARIUS BERLIET;200046977.0;69.0;84.0;170345
1579486;2023;693880202;Les Alouettes-Bachut;126.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;27;56.41;2.089;2.654;126 RUE MARIUS BERLIET;200046977.0;69.0;84.0;170360
1579487;2023;693880104;Marius Berliet Nord;105.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;21;38.228;1.82;2.654;105 RUE MARIUS BERLIET;200046977.0;69.0;84.0;170365
1579489;2023;693880404;Mairie;73.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;40;72.22;1.806;2.654;73 RUE MARYSE BASTIE;200046977.0;69.0;84.0;170390
1579490;2023;693880303;Bataille;55.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;18;36.456;2.025;2.654;55 RUE MARYSE BASTIE;200046977.0;69.0;84.0;170398
1579491;2023;693880301;Laennec;41.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;91;362.548;3.984;2.654;41 RUE MARYSE BASTIE;200046977.0;69.0;84.0;170401
1579492;2023;693880202;Les Alouettes-Bachut;24.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;10;24.859;2.486;2.654;24 RUE MARYSE BASTIE;200046977.0;69.0;84.0;170411
1579493;2023;693880303;Bataille;47.0;T;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;11;25.228;2.293;2.654;47 T RUE MARYSE BASTIE;200046977.0;69.0;84.0;170424
1579507;2023;693880901;Petite Guille;19.0;;RUE;MIRIAM MAKEBA;69123;Lyon;RESIDENTIEL;18;0.704;0.039;2.654;19 RUE MIRIAM MAKEBA;200046977.0;69.0;84.0;170542
1579516;2023;693880204;Montplaisir Sud;18.0;;RUE;NEUVE DE MONPLAISIR;69123;Lyon;RESIDENTIEL;14;23.349;1.668;2.654;18 RUE NEUVE DE MONPLAISIR;200046977.0;69.0;84.0;170640
1579551;2023;693880802;Audibert-La Virotte;1.0;;IMPASSE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;10;28.043;2.804;2.654;1 IMPASSE PAUL CAZENEUVE;200046977.0;69.0;84.0;170819
1579553;2023;693880702;États-Unis;69.0;;RUE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;15;22.212;1.481;2.654;69 RUE PAUL CAZENEUVE;200046977.0;69.0;84.0;170823
1579555;2023;693880802;Audibert-La Virotte;22.0;;RUE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;49;88.313;1.802;2.654;22 RUE PAUL CAZENEUVE;200046977.0;69.0;84.0;170831
1579557;2023;693880404;Mairie;21.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;28;62.676;2.238;2.654;21 AVENUE PAUL SANTY;200046977.0;69.0;84.0;170881
1579559;2023;693880503;Général André;162.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;14;93.032;6.645;2.654;162 AVENUE PAUL SANTY;200046977.0;69.0;84.0;170890
1579561;2023;693880501;Pinel Santy;1.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;16;32.037;2.002;2.654;1 AVENUE PAUL SANTY;200046977.0;69.0;84.0;170904
1579589;2023;693880602;Grange Rouge;71.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;26;36.325;1.397;2.654;71 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;170994
1579591;2023;693880602;Grange Rouge;61.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;25;34.216;1.369;2.654;61 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;171001
1579593;2023;693880602;Grange Rouge;41.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;10;15.603;1.56;2.654;41 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;171008
1579595;2023;693880602;Grange Rouge;23.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;24;35.458;1.477;2.654;23 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;171016
1579597;2023;693880602;Grange Rouge;17.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;26;40.545;1.559;2.654;17 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;171019
1579656;2023;693880303;Bataille;23.0;;RUE;PRESIDENT PAUL KRUGER;69123;Lyon;RESIDENTIEL;42;142.968;3.404;2.654;23 RUE PRESIDENT PAUL KRUGER;200046977.0;69.0;84.0;171233
1579657;2023;693880601;Langlet Santy;115.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;28;83.46;2.981;2.654;115 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;171238
1579660;2023;693880404;Mairie;44.0;;RUE;PROFESSEUR JOSEPH NICOLAS;69123;Lyon;RESIDENTIEL;20;32.402;1.62;2.654;44 RUE PROFESSEUR JOSEPH NICOLAS;200046977.0;69.0;84.0;171267
1579663;2023;693880101;Jean Moulin;15.0;;RUE;PROFESSEUR ROLLET;69123;Lyon;RESIDENTIEL;12;38.126;3.177;2.654;15 RUE PROFESSEUR ROLLET;200046977.0;69.0;84.0;171337
1579664;2023;693880603;Viviani;26.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;25;33.574;1.343;2.654;26 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;171349
1579665;2023;693880603;Viviani;10.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;19;45.363;2.388;2.654;10 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;171355
1579713;2023;693880101;Jean Moulin;12.0;;RUE;SAINT FULBERT;69123;Lyon;RESIDENTIEL;13;16.488;1.268;2.654;12 RUE SAINT FULBERT;200046977.0;69.0;84.0;171698
1579717;2023;693880102;Colbert;6.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;20;48.198;2.41;2.654;6 RUE SAINT GERVAIS;200046977.0;69.0;84.0;171718
1579719;2023;693880105;Marius Berliet Sud;58.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;25;28.606;1.144;2.654;58 RUE SAINT GERVAIS;200046977.0;69.0;84.0;171719
1579721;2023;693880105;Marius Berliet Sud;56.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;24;38.078;1.587;2.654;56 RUE SAINT GERVAIS;200046977.0;69.0;84.0;171721
1579723;2023;693880105;Marius Berliet Sud;53.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;29;61.539;2.122;2.654;53 RUE SAINT GERVAIS;200046977.0;69.0;84.0;171723
1579725;2023;693880101;Jean Moulin;25.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;16;19.92;1.245;2.654;25 RUE SAINT GERVAIS;200046977.0;69.0;84.0;171733
1579727;2023;693880101;Jean Moulin;11.0;T;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;16;76.751;4.797;2.654;11 T RUE SAINT GERVAIS;200046977.0;69.0;84.0;171740
1579735;2023;693880202;Les Alouettes-Bachut;52.0;;RUE;SAINT MATHIEU;69123;Lyon;RESIDENTIEL;37;47.934;1.296;2.654;52 RUE SAINT MATHIEU;200046977.0;69.0;84.0;171797
1579737;2023;693880104;Marius Berliet Nord;56.0;;RUE;SAINT MAURICE;69123;Lyon;RESIDENTIEL;13;19.18;1.475;2.654;56 RUE SAINT MAURICE;200046977.0;69.0;84.0;171810
1579739;2023;693880202;Les Alouettes-Bachut;25.0;;RUE;SAINT MAURICE;69123;Lyon;RESIDENTIEL;11;19.157;1.742;2.654;25 RUE SAINT MAURICE;200046977.0;69.0;84.0;171821
